sim,mes,estado,ticket,vendas,faturamento
18,5,alto,23719.61866771018,2.019368055620004,47898.64022906186
18,6,baixo,994.444210190668,1.8998009259865578,1889.246031362202
18,7,baixo,1657.2894222031282,4.328569444582591,7173.692353778398
18,8,medio,18625.25420408894,2.260134259331391,42095.57511541743
18,9,medio,15757.096895793913,3.8471458334561146,60619.84967001783
18,10,baixo,5892.869145608322,2.260134259331391,13318.67544174627
18,11,medio,13450.535741611726,2.572923611193225,34607.200992791186
18,12,alto,42953.1371232234,0.0,0.0
19,1,baixo,4092.3101504657825,0.817277777803861,3344.5541458568587
19,2,alto,35648.50672952669,2.30767824081439,82265.2832972541
19,3,baixo,3099.365828814477,2.260134259331391,7004.98289190463
19,4,medio,19400.7990768862,2.4518333334115834,47567.52587153026
19,5,alto,46313.835840752945,2.019368055620004,93524.68063004533
19,6,baixo,9236.396600824546,1.8998009259865578,17547.31481502557
19,7,alto,32151.288244204698,4.328569444582591,139169.0838978319
19,8,medio,18649.83860762342,2.260134259331391,42151.13916809094
19,9,medio,21275.496843229113,3.8471458334561146,81849.9390351376
19,10,medio,17104.93002993466,2.260134259331391,38659.43836412164
19,11,medio,14577.588376187012,2.572923611193225,37507.02132734747
19,12,baixo,8378.434530898689,0.0,0.0
20,1,baixo,5146.0714189496175,0.817277777803861,4205.769813699106
20,2,baixo,5587.577009966206,2.30767824081439,12894.329884773742
20,3,alto,32028.568891327188,2.260134259331391,72388.86582864421
20,4,medio,18759.71170077056,2.4518333334115834,45995.686473140566
20,5,baixo,8294.057368187496,2.019368055620004,16748.754500797553
20,6,baixo,5309.624033742376,1.8998009259865578,10087.22865594425
20,7,medio,23436.928482150288,4.328569444582591,101448.37250270318
20,8,alto,22480.104169011935,2.260134259331391,50808.0535857223
20,9,alto,32035.11780753923,3.8471458334561146,123243.76999755033
20,10,medio,18013.942894577816,2.260134259331391,40713.929481674604
20,11,alto,25900.87820003035,2.572923611193225,66640.98107149797
20,12,alto,31390.21875184151,0.0,0.0
21,1,baixo,6295.939510854485,0.817277777803861,5145.531452618681
21,2,baixo,3369.172433456092,2.30767824081439,7774.965914238292
21,3,medio,19868.145444062575,2.260134259331391,44904.676187504716
21,4,baixo,5024.0527216522405,2.4518333334115834,12318.13993176415
21,5,baixo,4735.412532211222,2.019368055620004,9562.540797729976
21,6,baixo,4903.205389077741,1.8998009259865578,9315.114138472172
21,7,medio,20368.694537773365,4.328569444582591,88167.30880224211
21,8,baixo,6107.655322375995,2.260134259331391,13804.121038289697
21,9,medio,16214.476147709725,3.8471458334561146,62379.45435333502
21,10,medio,12104.647430136576,2.260134259331391,27358.128353979355
21,11,baixo,9854.321515861873,2.572923611193225,25354.41650045043
21,12,medio,17186.237576607982,0.0,0.0
22,1,baixo,8514.886228319012,0.817277777803861,6959.027294933262
22,2,medio,17205.376535988493,2.30767824081439,39704.4730571191
22,3,alto,38871.136248783245,2.260134259331391,87853.9867350133
22,4,alto,33756.59710956671,2.4518333334115834,82765.55001578077
22,5,baixo,9684.741479657725,2.019368055620004,19557.057570958823
22,6,baixo,10876.10901815966,1.8998009259865578,20662.44198383047
22,7,alto,28830.656144506043,4.328569444582591,124795.4972543762
22,8,medio,13987.765147932,2.260134259331391,31614.227222322734
22,9,baixo,6097.599671213791,3.8471458334561146,23458.35516919351
22,10,alto,33188.803386995765,2.260134259331391,75011.15156116283
22,11,baixo,9021.029978624298,2.572923611193225,23210.42102928437
22,12,alto,34364.90046498503,0.0,0.0
23,1,baixo,10444.450944464337,0.817277777803861,8536.017658273251
23,2,medio,19737.426800008012,2.30767824081439,45547.63035604528
23,3,baixo,7918.707821851483,2.260134259331391,17897.342837801993
23,4,alto,46137.084165183776,2.4518333334115834,113120.44086261332
23,5,baixo,4820.085980726863,2.019368055620004,9733.527654821648
23,6,baixo,9139.50813189923,1.8998009259865578,17363.246012043834
23,7,baixo,4452.46152283749,4.328569444582591,19272.78890093403
23,8,medio,17324.60039818116,2.260134259331391,39155.922889155496
23,9,baixo,7071.204905662706,3.8471458334561146,27203.956490334716
23,10,medio,21592.868016885957,2.260134259331391,48802.78076218502
23,11,baixo,5971.563524166115,2.572923611193225,15364.376787067222
23,12,baixo,5613.760730665365,0.0,0.0
24,1,baixo,7111.349550719419,0.817277777803861,5811.947957998453
24,2,alto,23824.0848300018,2.30767824081439,54978.322169511346
24,3,alto,40814.2020866826,2.260134259331391,92245.57640338609
24,4,baixo,3978.618167190258,2.4518333334115834,9754.908643233975
24,5,alto,39279.70610119084,2.019368055620004,79320.18373488696
24,6,medio,7191.1254470762615,1.8998009259865578,13661.706783240981
24,7,baixo,10164.343394585605,4.328569444582591,43997.06624204814
24,8,alto,28643.703688849582,2.260134259331391,64738.61602130588
24,9,baixo,8913.393309047773,3.8471458334561146,34291.123930858754
24,10,medio,19705.30200970152,2.260134259331391,44536.628162598114
24,11,alto,11193.177041669485,2.572923611193225,28799.189494777354
24,12,alto,33658.45413616429,0.0,0.0
25,1,baixo,3525.659248022841,0.817277777803861,2881.442955517739
25,2,baixo,11039.957342107668,2.30767824081439,25476.66933790093
25,3,alto,33696.05495815428,2.260134259331391,76157.60821523787
25,4,baixo,4258.787018285585,2.4518333334115834,10441.835971333123
25,5,alto,42934.17860922562,2.019368055620004,86699.90877775392
25,6,baixo,7520.896834100414,1.8998009259865578,14288.206769673337
25,7,baixo,1958.1325842020815,4.328569444582591,8475.912872418678
25,8,medio,19668.988249989347,2.260134259331391,44454.554190187504
25,9,medio,15695.4680013056,3.8471458334561146,60382.75432536661
25,10,medio,18643.830786953687,2.260134259331391,42137.56068677136
25,11,baixo,12427.95928683793,2.572923611193225,31976.189888053425
25,12,alto,21183.101590732113,0.0,0.0
26,1,baixo,9693.697318404738,0.817277777803861,7922.443403089071
26,2,medio,15742.612913991243,2.30767824081439,36328.88527518121
26,3,baixo,4948.350614570113,2.260134259331391,11183.936751173456
26,4,alto,39917.01947498062,2.4518333334115834,97869.87891919682
26,5,baixo,7453.446943598921,2.019368055620004,15051.252662162216
26,6,alto,35397.652777065305,1.8998009259865578,67248.49352361931
26,7,baixo,3461.461114981723,4.328569444582591,14983.174815920673
26,8,baixo,6383.192944318067,2.260134259331391,14426.873057375675
26,9,medio,14399.724674510038,3.8471458334561146,55397.8407844565
26,10,medio,11284.599273759408,2.260134259331391,25504.70942144977
26,11,baixo,6190.111564090493,2.572923611193225,15926.684199168654
26,12,alto,39276.501140623244,0.0,0.0
27,1,baixo,10035.281350669724,0.817277777803861,8201.61244191188
27,2,medio,18431.593572085043,2.30767824081439,42534.18742983503
27,3,medio,15622.49198120891,2.260134259331391,35308.929342860196
27,4,medio,12923.533624640946,2.4518333334115834,31686.350526360093
27,5,baixo,2629.568170141045,2.019368055620004,5310.065962857974
27,6,medio,21775.65473580786,1.8998009259865578,41369.40903105135
27,7,baixo,11429.3169572824,4.328569444582591,49472.59215374227
27,8,medio,16113.795309978565,2.260134259331391,36419.340827936045
27,9,medio,16126.08259536695,3.8471458334561146,62039.39146673513
27,10,baixo,3870.122273165921,2.260134259331391,8746.995937383777
27,11,baixo,3039.3532238072107,2.572923611193225,7820.02367228982
27,12,baixo,9646.252354493723,0.0,0.0
